title,company,location,date,url
"Soc Analyst Tier-2
Soc Analyst Tier-2",STARTICA LTD,"Center District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401246304/?eBP=CwEAAAGdpfGJos4kLcpB01sR3ZMMTezzFObPQCekzj4lf7D-xaoYkAcoXBFrZl2RfZFOahiSUWXNbfmbiiwQQxtl_n66aNWnfdrOQFpmQ0ARQXtymTdtuSnpodsIBgp4uBh1fuHW2zYeyjTxelCMGHSiyElDjM6UMH-25JmTpvqPn2XUuVj1qB3KlX3aNlvSddo6u2Lx9zZsc_frTPdXtMvr32Ub7AgyWrkmqWqpgmwp63nzmkEnmavfqgO2iufQuDoH943BlWaLYj49oF4zjJZmGSFOsK-BRrrj3aspsayhOQg5BlBJWUSZkBpZTz3tu7KyaburaVTBkmQjhYDyJlavLg6v8iN0DXBu7ShvCqvrkLyGZOJ41vyX6-VETq9PatNEg1Ead78XUrwu2B3cAPgmeygGgY9EeNZ54ekGu7TJYcDC6Ju5tmW2fDjCNr7NO8sLwt3E2ok&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=6QlnmclyMWiUnpy6TdN0Ew%3D%3D&trk=flagship3_search_srp_jobs
"Executive Assistant - Part-Time (40%)
Executive Assistant - Part-Time (40%)",Starwell Holdings,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4403837811/?eBP=BUDGET_EXHAUSTED_JOB&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=dbY0bUvwklTqDkY7aKH9YA%3D%3D&trk=flagship3_search_srp_jobs
"Electrical Engineer - Hardware & Embedded systems
Electrical Engineer - Hardware & Embedded systems",Stealth agr,"Emek Hefer Regional Council, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403844032/?eBP=BUDGET_EXHAUSTED_JOB&refId=GukeC3sitjSIkWw6h3zU4Q%3D%3D&trackingId=pYNZM8f%2F2HyvM7E0OQRjUg%3D%3D&trk=flagship3_search_srp_jobs
"Quality Assurance Manager
Quality Assurance Manager with verification",Strauss Group,"North District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401264678/?eBP=CwEAAAGdpfCc8FrfCg-B9ohZlr7TTPvQN_scVWwXXhO92EHb7C4PsiIwPmEr4aWbK5q7ECD5F2WNDUogmTXmy-360UV3NQmar4rGPCXlZ2kf7uT3Ut3OGi4YISCYxZFawlAFcGRH9wZf-JOQzkbjTtRdktbw1vMeD7m6u3-e8rrYoVOjJcTS6UtCF7bntWQma3IrQtBSR67zet_fYwhGuTJmy1HfMpV5v0ee96k2eReUQPyAqa7BlGpNO2n8eFPh1IgwYqv1O5eXLSCRSSkr9Zqla2ZVHhK_b6HXT_34jsIMafqOf9Ji74kv7D74zFh1JOa4OUsXRBR-5Pb78ok_TzKeZbpM14GKqzc2Q6ssL5RCPwr3tGxjvLOSdrHpTS8PuNMB3M0NzQOnduc8mlNj7DcqWxvWonLzaElfVbXe4mKx9SGzclC266GHZDy705mCTq3GduNOojg6QkQS9UtnVh9q1XTw2Qca6iQBcYq_230&refId=AXllWHp%2B9iDCljljbyb0dg%3D%3D&trackingId=fnAxh%2FvOVfSz4qckuWXjJw%3D%3D&trk=flagship3_search_srp_jobs
"Financial Controller
Financial Controller with verification",Strauss Group,"Petah Tikva, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401262077/?eBP=CwEAAAGdpfGJo2DhP1RYsjhcjlhrcOLb_5UH_qslMSF3QuooBpqr-tK08gxiIWcLwNaOTY2tM3HaTSbn1QqyLRR8jVF_4iEqRg1wrJg_5pnUBjgoif987W-34g5gqaIxxa5EG-_Pzb0DA7EBRLYVTTmfUKh8kgnE0XK1VQFGULV1AI8VhioIiyLDpi3CgqRXfZ25-FDjK3Qexx_Tz8CeWy8yLysgbzk1pgQeYxHc-mggHBNt-gvomIBH5ksTgi9JDfdIVykIeMNBsMzZBNeEMRsoP8YHwGC17p7K059KjG7UpziSVZTim65JNSWCZWSMRP0NH3Phoxpl_Rwj6gh068V3IYaQmyXVAq3kooSqGe_SCtSCdJDiX-aIdXgpRcmS0T1l9xMNsaouJY6L-lXdlJO5hfY7PmgTPhyE-l__994o0JENMyyCESdbCCGaxm0FhtxRUoCiheZxxty0toiEEPCfaP_IDoQ-uysFJ3oCx_OAdA&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=JDppOfMvExsj0PkeuAr7yg%3D%3D&trk=flagship3_search_srp_jobs
"System Validation Engineer (QA, Real-Time Systems)
System Validation Engineer (QA, Real-Time Systems) with verification",Strauss Group,"Or Yehuda, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401263101/?eBP=CwEAAAGdpfINhgLTD32vE6Y6txYuoJvj1UeLy-e1OptFjCK1yTEkt2w2g3FG_1PWwplddvW7UvQYxzlC619QL47DQkmvTozNySL1d-7SDwOPhuAzFicr2WfLqBPh1BcURPNRrEfC1yhy1SXS_qGG-XtpdUj2Ms9CEUTnmP1m4nTepXPt3cYwG-Ct0aPRjniFP05Xl-bAFpVlatmuEEKHFKZ6IHWmr6MyD3i5Kdql0jnsM4IpBxkaMjABiR8z-HWC3nZqaD2xTD-qYJukkVw93hIESZmdodiaypdskQxAB8UKU2h77xFcuDAYgxyKTCDJ4JRn2rFUGetrvGFAs2fWKGg6vTzyXDlI92eHLihlSQOVP1NljqshJPZ5zITeq_YWB1q0sCfTN8hHFkerSdbUkuR6kYq7x6vMROWa9yT8iQVop1mZmRH_UU70i-GfWfsS9rboQENmpTDqx0zavWZoLkdTjEriU7c_g16zxBMpJ9pVwq6x-3A6bFOO&refId=XzIbyAzNxK%2B%2BUK%2FNLWxcqg%3D%3D&trackingId=GRHz2D8JBjEg1LGqb%2BqsBQ%3D%3D&trk=flagship3_search_srp_jobs
"Sustaining Mechanical Engineer
Sustaining Mechanical Engineer with verification",Strauss Water Ltd. שטראוס מים,"Or Yehuda, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401281020/?eBP=CwEAAAGdpfHHWqJk_IB6b5qN1ismJHsKTtdmGRaWB0qlpPch6Aa_hpuU6otK5yySYWNqSukw0Upq04a16aJFiZyUljDHpvnYq3KH_1NRwn5eQ2V_FBVogilgJbmfHH-ax-MsYW9LwTNMHiuiXP9d8kC5Hz40qCQDMtimu2alpuMtYdZblR-78ZGMKlio8wNCKptIjGPFFK76A4v7D4tUnPjfpyXiUiJS1cNPolbtNxz0eWHLjOgxyuFEjpx7m_XhKyUgaFIoaiiOuN6pGzYTNin6263TSmd7Cj1pyRZI9kwZ51LiPr5drmdazRZagc82UM0iOBNjZYpREOW8r1i38Xum7ZoNtPz2ssrHpW0lSXz6lm2LNqPsMqWjazckuAEva5S7Tx1UUfx7xVDi4pvliNWXncrmAAT2Y5sNuvYNVKc_NZLlddwmGYqCy3Aoxh_Z72kc3hST_usAB8U8I-XLj3tb1i0fsJXaqaziOTVACIal_Q&refId=9tACH8OVlIAP%2FC2PJiQetA%3D%3D&trackingId=N1xgcHPQQ7iaMIA47usfQQ%3D%3D&trk=flagship3_search_srp_jobs
"מנהל/ת פרוייקט הסמכת ספקים החלפה לחל""ד
מנהל/ת פרוייקט הסמכת ספקים החלפה לחל""ד",SUN PHARMA,"Haifa, Haifa District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403303118/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=769Px%2BzBtjFv08uoFnMNXQ%3D%3D&trackingId=9e087QmRMQGE41kg9GqVPQ%3D%3D&trk=flagship3_search_srp_jobs
"Manufacturing Systems Implementation Specialist – Tulip Composable MES
Manufacturing Systems Implementation Specialist – Tulip Composable MES with verification",Systematics Ltd. Solutions at work.,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4403309127/?eBP=CwEAAAGdpef15b-lBu9sK1ZA6hwaYlestrHk1nYMEqHKGhgEoKWZ2QsbHA9wfLuLqOA6dOwk5wXwP81_MIa37-tzK7a5CgJ014zSA-G6gHxtJt434cexpaNk4htrbtPw6wK7YkYulXHib4gk8PddBUOGQ5bSXQNR43NC48hfePbN4_Z4hVFQVX6okEM-rBxp7G7Jr-eFD4pQSlbFU8gd146rYUjd2r9RZw9rKE5w3egNW9quoiX0ezOhgSGzOBfx3ZEQ5cD-rQ8uJTIvqfAm9PwUaSM9VQf_am_POdhnnzZnJg86XLm_fU0-ZhWlP6M2Gj8kNgTxH9pDTRgO7x8uhk8G0JgsL0Adl7DCRE81EWe-edUvqDZMh4yzt_O7dHIABooqPtc-mqVoyTklhy_4bEFzXCYWdtzo6_j6q0HrJKN2mT1TeR78c-wBLr_8hOzQ_x-kBQyOBlE9ErzZckqN8u1tKhYGAOwLKZdcyFuAnvQ&refId=ThgTXALoDUfxqmN036qDnA%3D%3D&trackingId=HsqbMmmt%2BEnOln1Rpb4Vrw%3D%3D&trk=flagship3_search_srp_jobs
"מנהל/ת מרכז הדרכה
מנהל/ת מרכז הדרכה with verification",Systematics Ltd. Solutions at work.,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4388692531/?eBP=CwEAAAGdpfINhrlHi55-BAIGCTaoj29qk3n8VyWH4Trxe1DPSns_xY84u7-TXSA_M9nugytiaf25oQUnIDmlV3xI5awIdtenOiEug0lTRSVprGEHFNNWZuEfCIgz1CPVuCIS88aR1UCno2s8Thx1WYqHXYsM8AK37Lv09BIVCVB8YYl8HP8JDSdP8SfPEdxsONowWAUPwGLj1F0HACDf7nDr50CmkSLRw2-ccVZ5IaYaFbg9R9kZa5U89L-0r1xBm9e_rYefDitlXw5-YEcrew2CEVbjGFLo96noTUnctqLWy2XUEz0d-al2mPQpudqh09ZqGtBoWOe4rMvvX2YmD__s7yGC5mk-SWC-b5ewJRQhYFFNdIxwGKR8URgLQdBioBtIu57CGIKIUKvDO5miRPJyf0tPXGJHhgFYtAB-FdGfBVxuzjgyOHrLZhdahrqhsvj-bGKq1wZMpsdpYT1-9IjWD8bkZ6WODMJtbZucDm2YQULOI2wPag&refId=XzIbyAzNxK%2B%2BUK%2FNLWxcqg%3D%3D&trackingId=QxDsK30c7%2FGEEoiLvH1x3g%3D%3D&trk=flagship3_search_srp_jobs
"Payroll Accountant
Payroll Accountant",Taglit Group A.S,"Karmiel, North District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401239472/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=XzIbyAzNxK%2B%2BUK%2FNLWxcqg%3D%3D&trackingId=5XWqGllzp2bgEt%2F5YQflOg%3D%3D&trk=flagship3_search_srp_jobs
"Influencer & Community Marketing Manager- Maternity Cover (9 Months)
Influencer & Community Marketing Manager- Maternity Cover (9 Months) with verification","Tailor Brands

2 hours ago
","Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403866902/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=prsmtozFzOhuhSCcAXz6HQ%3D%3D&trackingId=e%2BaCpMZ6w0nJh%2BKMNCSBVg%3D%3D&trk=flagship3_search_srp_jobs
"Sales Operations Specialist
Sales Operations Specialist","Talent Integration
1 hour ago
","Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401281265/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=nN9NBMRbJiYQvY59c2TBeg%3D%3D&trackingId=DPBnSvHfSHBiv9HJhr8jBA%3D%3D&trk=flagship3_search_srp_jobs
"Product Designer
Product Designer","Talent Integration
1 hour ago
","Ramat Gan, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401280242/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=1SmpMPMkvVAAYaba52V6KQ%3D%3D&trackingId=2XfzScqM6NwXoW6iQM1puQ%3D%3D&trk=flagship3_search_srp_jobs
"Talent Acquisition Specialist
Talent Acquisition Specialist","Talent Integration
4 hours ago
","Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401266089/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=G4rvlZtIQbOjJB49KptsQA%3D%3D&trackingId=PyGbWjXW17OwBgyCak4NTA%3D%3D&trk=flagship3_search_srp_jobs
"Bookkeeper
Bookkeeper","Talent Integration
5 hours ago
","Kiryat Gat, South District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4401258274/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=prsmtozFzOhuhSCcAXz6HQ%3D%3D&trackingId=RVai36MQoOKlwUVCNeEuEQ%3D%3D&trk=flagship3_search_srp_jobs
"Chief of Staff
Chief of Staff",Teach First Israel חותם,"Lod, Center District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401254179/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=3GSsW%2FGg64qsOKIlknI5pw%3D%3D&trackingId=fsSGQ%2BI70zEzTkoLUtC2zQ%3D%3D&trk=flagship3_search_srp_jobs
"מנהל.ת משאבי אנוש- תחום מנהל ומשק
מנהל.ת משאבי אנוש- תחום מנהל ומשק with verification","Tel Aviv Medical Center
9 connections work here
4 minutes ago
","Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403321186/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=%2B1xwANJwwyh6TiwD6Ts6%2Fg%3D%3D&trk=flagship3_search_srp_jobs
"Data Partner - Business Writer - Hebrew - Remote- Global
Data Partner - Business Writer - Hebrew - Remote- Global with verification",TELUS Digital,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4264451344/?eBP=CwEAAAGdpegx8VaQi5yckjveBXSQzG47Rj30SGY_P_8URqh_AEzF_0-3LGmo5fAHy1sOOclVvl-vnXg59YniRHaXzzjEVu5BaNMkJBind8SZQYHooZr-ujXtfrb9IBRJ5l9A5kxzHvhZihIg79vBFAItYvzDsp4BnlI2DKNfABW_y4HKDY9eyePCbyJvcbL2MVo03p6_2FlDVvT3Aly9JlMIn0xPgcgH8xKydAY5OXtsoG7HRiorHBw4p0d2_X_HLSODHEa8CINRJ912ThSBP030ErhFOu_BSdei7usxm7Tykpo90ytM8ywvMnyBFKwK9T95fHpZTSeIQK9p0Aki5_6hpnSU5AI7tt04XGfPScjBuBWGzYN6sFtjWjDMLp-sP_a7oKhin3mswuXIeL-DgpnEb3iP0voW49nPUNLuvLQ-XUwYaSMad-H0iZPmN1QyZYuKmovsejzM46XsiXAp1ME-DU7pLc-3VKr_mq9SCSFhmgANyK4wPrEmSV7q5wHbu1UuWnI&refId=3GSsW%2FGg64qsOKIlknI5pw%3D%3D&trackingId=t%2B3GRr7bwMP4hYX3YxYMhw%3D%3D&trk=flagship3_search_srp_jobs
"מחסנאי/ת לסלא טבע שוהם
מחסנאי/ת לסלא טבע שוהם with verification",Teva Pharmaceuticals,"Shoham, Center District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4204093510/?eBP=CwEAAAGdpfGJolU04JMmyZUmR0JvgfZGu-23eaKDZcsaZbYONuBXR7j_BA3cjEKW0E6ldYzl4teHwwTl1kif9WrbfIzT4BNvPSp9x0Mn-7LJuF-9ssUQj1wOFObjD5NgdrfdZzQSms0CgqeIFhGwfmj8WNxk58NPP5jgdlHbhCGrh9Pn3PVYORGRUMEZq3-VxVtUQO8L9_f-2bs5mxE2CQTfEyAFEKrb0Y6InMia6bFmaz3_KnL1uMd2ZpCuLbU7w3w72lUrNNoXRaXee6ge1TjetVkapATE5hSPJkcqforU0cvvgi81CD6bo38nKUvnE_Zp8rf6GK5wR3rSBmNNn80E3cJ2hmco1SerzCwUF9ID-w8bJM7XhRtmMhFrrFK1auXel42TvduCUKiAIVyslpPfIY_vOwL_dWJ4v_Onr2fsRuTd9LEfuYZCRJW5lSvLr7xjAlo_5yPjWkyz0iqcEYbyUWigjbWBX5MidkEbevFeEg&refId=hzEuPRoX3YWX2H7n%2FaIqZg%3D%3D&trackingId=eRBAuh1rz6jxxNaYjCMn5Q%3D%3D&trk=flagship3_search_srp_jobs
"Network Execution Lead OSD & LCO
Network Execution Lead OSD & LCO with verification","Teva Pharmaceuticals
278 school alumni work here
278 Bar-Ilan University school alumni work here
3 hours ago
","Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403886113/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=6%2F1TP8lSr5YtC2KJBZTUXg%3D%3D&trackingId=bse8Jr3cc%2F7jsxmX2hxJeA%3D%3D&trk=flagship3_search_srp_jobs
"Network Execution Lead - Steriles
Network Execution Lead - Steriles with verification","Teva Pharmaceuticals
6 connections work here
3 hours ago
","Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403878678/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=nN9NBMRbJiYQvY59c2TBeg%3D%3D&trackingId=IU1seUmEyKhcOHVcAuUyOA%3D%3D&trk=flagship3_search_srp_jobs
"Associate Director, Clinical Biomarker Lead
Associate Director, Clinical Biomarker Lead with verification","Teva Pharmaceuticals
6 connections work here
3 hours ago
","Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4403873841/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=8kmTiSYrQw5kD1TfkJvWFw%3D%3D&trackingId=4zV%2Ft5pNMphfzSRpBwEzZg%3D%3D&trk=flagship3_search_srp_jobs
"Part-time Procurement Specialist
Part-time Procurement Specialist with verification",ThetaRay,"Herzliya, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403847117/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ST13g5EFAOp6%2FOXvBNitPg%3D%3D&trackingId=bexO9v%2ByqdPZZJe%2BREhfmw%3D%3D&trk=flagship3_search_srp_jobs
"Client Solutions Manager (Domestic Market) - Israel
Client Solutions Manager (Domestic Market) - Israel with verification",TikTok,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403849285/?eBP=CwEAAAGdpe1KCLnHl4Cao2ZpneV5FqhpRYxxSxHUhQ1mXOa_J8mAsT8XlKxDgwMrK-dJ-AFmEUjWOqi9m1ll4m9wX9ZV3gNkUOb3eRSNhxkvzSA2jbJs4f4vr8IT9fb0q8fwfYkwv-JgH6bCrqijGPLwM1AlD94HC_zJa_jsz2gWe_piy7wSFxujEPAwe3y9AWwDQFDOeSkP8WEZroLhBzkY6gZMw1b3CoCHPn4OWItkoCr8pD9Ew3VxKYcvh47X3KVgmBwA4z0VbbKmTgBu7xrcWM-QXjeSaja4cIP0ywob5OAhHhWg6auql3nooGATMbQ8u-fiBu92A4v_enMaX1UiyCoXo_wFZEQlGgU-P9cZL0U6C0RsJKz8_lWRUqxZLId1S3pQGXw2J7LYyTtZXT0jbrhAOd5cj7WUgDB40oVEBKOzKTQE7TnBs8Hzdk1qt1xAlfbr7pOjunAyBc3-t8Zyxzfs86h8TiAMGMIIWAEgh2Petvj7SVAgYU2YX7jLxc7JopTKjw&refId=9K9t70WJl1MOJYQWMK%2BP7w%3D%3D&trackingId=TX%2FPLwLRnF3GuK42unwFcg%3D%3D&trk=flagship3_search_srp_jobs
"Client Solutions Manager (Health & Wellness) Israel (Fixed-Term Contract)
Client Solutions Manager (Health & Wellness) Israel (Fixed-Term Contract) with verification",TikTok,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403837533/?eBP=CwEAAAGdpe2LT2KpQcHLxTBNayCGeOvLiaO_zch1h2jYWq2PjgfKXJ_O-aIxfBE3nyJSPR5tUKOt6ddZI8KMJQd0Zgm-22-aGz528ItTEv3qvTYyRBnNru_2-saxUAoEaRN-lM_fyvFBKgk9ylFGUfOF6If5q8EiUQnd9ffDzhky59ACjEF3S8sZ0cGTaXubjWKdQRR4Ae4rAW_-os2Vr42mkwbPwv9PpsvaLMW-okjSOvg1VJB5Fh0EPIIKKi4zAS5By-8iI6Em9KMuOjysalMuBc63SRdFOX7MUbp4UozmzMBji3ook3B-7aErpgcBydKzQDg9hRWjgBPqC3jSh11Crl6djxR5zTFKl7Hh5mKy1g4wHLKvW0Mn8w38mcGVlbz3zFQ9G6iBzEXyZV0Uj4CrxHWzvzuh2snT-eb7ieMUe5trLpb4FiUL_NRiernwxBR-ZxeCf3i-SLC2bPwGvKK9u3ckLdHS0_NMedXyRuufJ5eMPCssNXKwSuwWPjdb8rk9&refId=nZzYOOu%2FsxmQzJx6ZAy71w%3D%3D&trackingId=oyxOIqJGEn7d%2BCmvOzIupQ%3D%3D&trk=flagship3_search_srp_jobs
"Business Partnerships Manager (Affiliates) - Global Business Solutions - Israel
Business Partnerships Manager (Affiliates) - Global Business Solutions - Israel with verification",TikTok,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/19/2026,https://www.linkedin.com/jobs/view/4403845281/?eBP=CwEAAAGdpe3EFJGxzSYAU9yUIY8N_4uT8PFvO6Sm5Av2M1Iac7mya-BSy9V-31ifgQ6b-QHCqn7wd5GTmQoHvyikeT9z35IyJYYlZPEUBrGvyKaxmSEPy6K6aeT8RTOZRRCs7ysNxCtUFXNCjopwLx9NnVh7kZkFIj9dW-zrLIqLKNaFV14pYFc6BrhMxKSJBDZxZ-ygUkV4ch05mnuw6RCrGotw5hGBO3q-Num8IL7PW5QCXvVtJ0U2GGrZVPySxFUsljPcSSHD6AudsClb1ind4q77OlBDbEim49XIIdh0wfGpa6Xep2F5VF4OGDGBCHGgHwZ8l-0HDhjRjZ7dY7Nx8aU2xLxB0uKSIG2JvhJb2V2JWoyzrcivAge9-8K4o_QHFVMMWwuNJHMEEJEzqLeejnSXjL4dQ8sW5dZxlrpX4i6KKGvZKIm4i2TNga3fzvJiYl_urjX_iHORxx1A9cUS-KMWrBveYaP7z7V1nw4nGoyeuPJPb_5x6zL3FRFaN-0F&refId=hKtC9PgdjVAF7FuojK00gA%3D%3D&trackingId=z2%2FdxS4T1%2B2R4B8VNgzYhg%3D%3D&trk=flagship3_search_srp_jobs
"Project Manager
Project Manager with verification",TLVTech,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401263238/?eBP=BUDGET_EXHAUSTED_JOB&refId=K%2FxjtGpxSnrVca%2BOnFxfuA%3D%3D&trackingId=nzw4F%2FmxRR5lXnVX%2F7j%2F6w%3D%3D&trk=flagship3_search_srp_jobs
"AI Solutions Architect
AI Solutions Architect with verification",TLVTech,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401268268/?eBP=CwEAAAGdpeii_UxnvBTyCjptjtRpEOUQfyZeqpX-72r1Ve6leZW_jPEvZDkGIUbFiOyZSCX-eaSGyC06T9lGVZ1kJ4sAc-R_01Io1cwpTdIsDgyiyLf0R9-k1JTZrwvTHaP1YkMhK3R44oFWRw3Evrc6_5LvJh9ayi55EMikaIwjFS0VFae00P2uCefk9HpbxOAd0zx-zoBWCfnFLs6_iScMSK7wBETEg8gaHJur3FuQb7GjIyp4XS3l8a4NLSBrNKKm7TZENuHlaeQNZQmtXArk2MMYOYE5_RM4uB5iI0uONVUIX-THjsAt2p6QER3cbgcerM8LGgAqVfnabrzvfYw0likUY31JEhovC_dcVZG5TcaS1b14w5y1fo7kXaf-gxWOTIqkARqGXEhg7NNPfel4Vb8HgAs8avByvMWWrV7WxvaaR-bgdVYBf0aH1-a3dkDwX8XRzM8WC52G88Xvc5TWRIwDnf0iV5d5mnyHVFw&refId=4Otb%2F4BDLb1TwGCaMQd53Q%3D%3D&trackingId=ZCaaNEXhkWfcuqDtpbIAzQ%3D%3D&trk=flagship3_search_srp_jobs
"Data Scientist / GenAI Engineer
Data Scientist / GenAI Engineer with verification",TLVTech,"Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4401264912/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=9K9t70WJl1MOJYQWMK%2BP7w%3D%3D&trackingId=SelOcbTHGAm8hJ3tY6X6sA%3D%3D&trk=flagship3_search_srp_jobs
"AI Trainer - Freelance Data Annotator
AI Trainer - Freelance Data Annotator",Toloka Annotators,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4403830828/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=ThgTXALoDUfxqmN036qDnA%3D%3D&trackingId=%2FliySD2%2F6NMeHtRiub37RQ%3D%3D&trk=flagship3_search_srp_jobs
"Freelance Annotator (English) - AI Trainer
Freelance Annotator (English) - AI Trainer",Toloka Annotators,Israel (Remote),4/19/2026,https://www.linkedin.com/jobs/view/4403878724/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=nZzYOOu%2FsxmQzJx6ZAy71w%3D%3D&trackingId=UxlRYC80eBrS2cJ4UtoBKQ%3D%3D&trk=flagship3_search_srp_jobs
"Senior Software Engineer
Senior Software Engineer with verification",Transmit Security,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/19/2026,https://www.linkedin.com/jobs/view/4279567769/?eBP=CwEAAAGdpe6GYGJ4GYe793eroXfw4mNTB_7bgjjNy0G091k0dqvdqlXpdIIylZmWtWsIDsXmu0Kluq9VGYKr4AYvZ-8Ar3oOicWSWoB0O5LfGrmZxKh3er4P58tlIzFdP6uHEtZBFSzKy67joQH0tMs-Ihj5OOwTd5DI4DJWaooq-VIkvstAS_efTM9lEoDirSOM4yBFz4sVaMZqhW6QUWlOgiV1q0WNnCo3yy8SAGLCdfRayPhcenMDcYd19PK_Y4tTAUE5l3Rtttz7wJGJTepW9ZIMaRbWkNjluTgT1lpUelak1bd8uDx5LfXp4O2WTgwWX3pMByW78P_NVxmuwjcmp_UyXFEsoJWx4yRSRNiIe-mDgWMkoZyMAk6WdyDAwWk_WpHO5UR_cJ5GV3xxc_1dRjnkjQlmHvsCVtavkfF29LF1oKR-QlJQbTYAka6f50StoNQZdjeJbqJCh78F1mmdwHBWwiNsGpc8lsj2IAqZSw&refId=ST13g5EFAOp6%2FOXvBNitPg%3D%3D&trackingId=bYddKAabYRiQZZUpZmP5hw%3D%3D&trk=flagship3_search_srp_jobs
